,geometry,GmlID,OBJECTID,TOID,FeatureCode,Version,VersionDate,Theme,ThemeCount,CalculatedAreaValue,ChangeDate,ReasonForChange,ChangeHistoryCount,DescriptiveGroup,DescriptiveGroupCount,DescriptiveTerm,DescriptiveTermCount,Make,PhysicalLevel,PhysicalPresence,style_code,BHATopoAreaVersion,BHAProcessDate,AbsHMin,AbsH2,AbsHMax,RelH2,RelHMax,BHAConf,Shape_Length,Shape_Area,distance_to_point
46,"MULTIPOLYGON (((401364.6 309993.6, 401360.2 309994.2, 401357.7 309978.5, 401361.99 309977.8, 401364.6 309993.6)))",Topography_TopographicArea.79123389,79123389,osgb1000025146114,10021,3,11/2/2005,Buildings,1,70.094496,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,179.8,185.2,189.2,5.4,9.4,99.0,40.69937555,70.09449999,38.70961412879347
47,"MULTIPOLYGON (((401367.56 309986.245, 401366.163 309986.483, 401366.808 309990.268, 401367.295 309993.124, 401366.3 309993.3, 401364.6 309993.6, 401361.99 309977.8, 401366 309977.1, 401367.56 309986.245)))",Topography_TopographicArea.79123390,79123390,osgb1000025146115,10021,4,3/6/2016,Buildings,1,56.296699,3/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,179.9,185.6,189.1,5.7,9.2,99.0,40.25249232,56.2966985,35.115526850654014
48,"MULTIPOLYGON (((401374.9 309983.66, 401375.6 309987.8, 401371.9 309988.45, 401371.25 309984.28, 401374.9 309983.66)))",Topography_TopographicArea.79123391,79123391,osgb1000025146117,10021,6,11/2/2005,Buildings,1,15.698256,7/7/2005,Attributes,4,Building,1,null,0,Manmade,50,null,34,6.0,10/1/2023,180.3,182.2,183.6,1.9,3.3,99.0,15.87806099,15.69825,34.13367759263169
49,"MULTIPOLYGON (((401391.1 309983.5, 401394.8 309982.9, 401396.7 309992.2, 401386.4 309994.1, 401385 309987.5, 401389.3 309986.7, 401389.1 309985.9, 401391.4 309985.4, 401391.1 309983.5)))",Topography_TopographicArea.79123392,79123392,osgb1000025146118,10021,3,11/2/2005,Buildings,1,83.45,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,180.8,185.2,188.7,4.4,7.9,99.0,39.93672837,83.44999999,28.150876114276123
50,"MULTIPOLYGON (((401397.8 309991.8, 401396.2 309982.5, 401403.9 309981.3, 401403.7 309980.4, 401406.4 309979.9, 401408.2 309989.7, 401397.8 309991.8)))",Topography_TopographicArea.79123393,79123393,osgb1000025146119,10021,3,11/2/2005,Buildings,1,99.735,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,181.0,186.7,189.2,5.7,8.2,99.0,41.47127277,99.735,27.699130419590542
51,"MULTIPOLYGON (((401421.435 309992.333, 401421.438 309992.354, 401418.291 309992.878, 401418.186 309992.252, 401416.1 309992.6, 401415.9 309991.3, 401410.1 309992.1, 401409 309984.3, 401418.3 309982.8, 401419.857 309982.549, 401419.898 309982.8, 401421.435 309992.333)))",Topography_TopographicArea.79123394,79123394,osgb1000025146120,10021,4,3/6/2016,Buildings,1,97.256921,3/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,181.4,183.4,187.3,2.0,5.9,99.0,41.91623206,97.25692099,33.501113802370334
52,"MULTIPOLYGON (((401406.9 309977.3, 401409.6 309976.8, 401410.7 309982.4, 401408.2 309982.6, 401406.9 309977.3)))",Topography_TopographicArea.79123395,79123395,osgb1000025146121,10021,3,11/2/2005,Buildings,1,14.59,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,181.3,183.1,183.7,1.8,2.4,99.0,16.41801197,14.59,26.382676626911067
53,"MULTIPOLYGON (((401422 309903.5, 401425 309903, 401426.1 309909.1, 401426.8 309908.9, 401427.3 309911.9, 401424.11 309912.46, 401418.8 309913.4, 401418.4 309911.4, 401417.8 309911.5, 401416.5 309904.5, 401422 309903.5)))",Topography_TopographicArea.79123429,79123429,osgb1000025146172,10021,4,11/2/2005,Buildings,1,79.837504,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,179.4,183.2,188.2,3.8,8.8,99.0,36.99824574,79.8375,48.71429796268645
54,"MULTIPOLYGON (((401448.7 309929.4, 401437.165 309931.431, 401436.839 309931.266, 401436.332 309931.01, 401436.313 309930.904, 401436.01 309929.173, 401435.988 309929.05, 401436.614 309928.292, 401438.952 309927.881, 401438.2 309923.6, 401447.4 309922, 401448.7 309929.4)))",Topography_TopographicArea.79123431,79123431,osgb1000025146174,10021,5,3/6/2016,Buildings,1,79.752244,3/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,180.1,186.1,188.7,6.0,8.6,99.0,39.19063004,79.75224401,49.323030827383974
55,"MULTIPOLYGON (((401449.8 309935.5, 401448.8 309935.7, 401449.4 309939.9, 401441.797 309941.282, 401437.542 309942.055, 401436.373 309941.144, 401436.115 309939.631, 401436.986 309938.425, 401438.108 309938.233, 401437.633 309935.447, 401440.713 309934.922, 401440.3 309932.5, 401449 309931, 401449.8 309935.5)))",Topography_TopographicArea.79123432,79123432,osgb1000025146175,10021,4,3/6/2016,Buildings,1,101.112488,3/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,180.4,186.6,188.8,6.2,8.4,99.0,44.76402386,101.112488,45.35249198227828
56,"MULTIPOLYGON (((401414.6 309939.2, 401418.9 309931.6, 401420.746 309932.631, 401422.139 309930.139, 401425.275 309931.892, 401426.354 309932.493, 401427.094 309932.905, 401426.681 309933.645, 401425.7 309935.4, 401421.4 309943, 401414.6 309939.2)))",Topography_TopographicArea.79123433,79123433,osgb1000025146176,10021,5,4/6/2020,Buildings,1,84.227054,4/6/2020,Modified,4,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,180.1,185.4,187.5,5.3,7.4,99.0,38.75606212,84.227054,26.54250225578982
57,"MULTIPOLYGON (((401416.5 309930, 401413 309936.8, 401408.6 309934.5, 401408.2 309935.1, 401404.7 309933.3, 401408.5 309925.9, 401416.5 309930)))",Topography_TopographicArea.79123434,79123434,osgb1000025146177,10021,3,11/2/2005,Buildings,1,71.3,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,179.7,184.0,186.4,4.3,6.7,99.0,34.57768813,71.3,24.41695365930668
58,"MULTIPOLYGON (((401406.8 309924.8, 401402.6 309932.2, 401396.2 309928.5, 401400.3 309921.2, 401406.8 309924.8)))",Topography_TopographicArea.79123435,79123435,osgb1000025146178,10021,3,11/2/2005,Buildings,1,62.555,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,179.4,184.5,186.1,5.1,6.7,99.0,31.70430026,62.555,24.504906161807487
59,"MULTIPOLYGON (((401398.4 309919.9, 401394.2 309927.2, 401386.5 309922.7, 401390.71 309915.406, 401391.697 309913.695, 401392.551 309913.27, 401393.443 309913.28, 401394.495 309913.895, 401394.783 309914.744, 401394.894 309915.563, 401393.898 309917.269, 401395.78 309918.369, 401397.412 309915.576, 401400.032 309917.107, 401398.4 309919.9)))",Topography_TopographicArea.79123436,79123436,osgb1000025146179,10021,4,3/6/2016,Buildings,1,95.493907,3/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,179.0,184.0,186.0,5.0,7.0,99.0,46.18470815,95.493907,27.619928059271462
60,"MULTIPOLYGON (((401389.1 309985.9, 401388.8 309983.9, 401391.1 309983.5, 401391.4 309985.4, 401389.1 309985.9)))",Topography_TopographicArea.79123438,79123438,osgb1000025146181,10021,4,11/2/2005,Buildings,1,4.62,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,180.9,184.4,185.9,3.5,5.0,99.0,8.63415721,4.62,28.77234828789871
61,"MULTIPOLYGON (((401436.2 309981.81, 401437.47 309988.86, 401433.27 309989.63, 401431.93 309981.51, 401436.01 309980.75, 401436.2 309981.81)))",Topography_TopographicArea.79123551,79123551,osgb1000025146317,10021,3,11/2/2005,Buildings,1,34.663744,7/7/2005,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,10/1/2023,181.8,187.6,189.2,5.8,7.4,99.0,24.89037502,34.66375,47.1095058984915
62,"MULTIPOLYGON (((401431.93 309981.51, 401433.27 309989.63, 401429.34 309990.34, 401427.94 309982.24, 401428.263 309982.181, 401431.93 309981.51)))",Topography_TopographicArea.79123552,79123552,osgb1000025146318,10021,4,3/6/2016,Buildings,1,33.102016,3/3/2016,Restructured,3,Building,1,null,0,Manmade,50,null,34,4.0,10/1/2023,181.8,188.3,189.4,6.5,7.6,99.0,24.49977084,33.10181,44.329366180893025
66,"MULTIPOLYGON (((401357.336 309930.851, 401356.944 309934.172, 401353.99 309933.824, 401354.382 309930.502, 401357.336 309930.851)))",Topography_TopographicArea.103261875,103261875,osgb5000005176430472,10021,1,3/6/2016,Buildings,1,9.948323,3/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,178.1,179.4,179.7,1.3,1.6,99.0,12.63807597,9.948323,41.64778373452585
67,"MULTIPOLYGON (((401350.84 309927.93, 401350.14 309933.33, 401347.309 309932.963, 401348.009 309927.563, 401350.84 309927.93)))",Topography_TopographicArea.103262255,103262255,osgb5000005176430880,10021,1,3/6/2016,Buildings,1,15.5443,3/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,177.8,179.0,179.1,1.2,1.3,99.0,16.59974096,15.5443,48.04818608436805
70,"MULTIPOLYGON (((401380.945 309973.013, 401386.735 309972.015, 401387.748 309977.89, 401381.957 309978.888, 401381.14 309974.15, 401380.945 309973.013)))",Topography_TopographicArea.103262707,103262707,osgb5000005176431369,10021,1,3/6/2016,Buildings,1,35.032172,3/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,180.4,182.7,184.4,2.3,4.0,99.0,23.67496615,35.032172,18.363625894705315
73,"MULTIPOLYGON (((401427.2 309982, 401428.714 309991.736, 401421.526 309992.895, 401421.438 309992.354, 401421.435 309992.333, 401419.898 309982.8, 401419.857 309982.549, 401419.636 309981.181, 401424.528 309980.392, 401426.832 309980.021, 401427.2 309982)))",Topography_TopographicArea.118293311,118293311,osgb5000005263293334,10021,1,4/6/2020,Buildings,1,86.729981,4/6/2020,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,181.6,185.6,188.5,4.0,6.9,99.0,38.30117154,86.7299805,37.40111021078173
46,"MULTIPOLYGON (((320123.8 177560.9, 320123.95 177551.7, 320131.6 177551.85, 320131.3 177565.55, 320129.15 177565.45, 320129.3 177561, 320123.8 177560.9)))",Topography_TopographicArea.80798232,80798232,osgb1000027288066,10021,2,11/7/2001,Buildings,1,79.652504,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,7.9,14.1,18.2,6.2,10.3,99.0,42.66173818,79.6525,42.432688272147416
47,"MULTIPOLYGON (((320123.147 177564.796, 320118.05 177564.661, 320115.993 177564.606, 320116 177562.95, 320116.05 177551.55, 320123.95 177551.7, 320123.8 177560.9, 320123.251 177560.886, 320123.147 177564.796)))",Topography_TopographicArea.80798233,80798233,osgb1000027288067,10021,3,2/28/2017,Buildings,1,100.136549,2/17/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,7.9,14.0,18.3,6.1,10.4,99.0,41.77585513,100.136549,37.491471483507794
48,"MULTIPOLYGON (((320100.9 177504.6, 320107 177500, 320115.85 177493, 320117.05 177494.5, 320114.7 177496.35, 320115.9 177497.9, 320113.2 177500, 320110.25 177502.2, 320111.35 177503.55, 320104.4 177509.05, 320100.9 177504.6)))",Topography_TopographicArea.80798253,80798253,osgb1000027288088,10021,5,2/6/2008,Buildings,1,82.063756,1/26/1989,New,2,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,9.0,14.2,19.3,5.2,10.3,99.0,49.16216443,82.06375001,14.14364995326943
49,"MULTIPOLYGON (((320112.85 177516.9, 320106.7 177513.95, 320110.45 177506.55, 320111.55 177505.9, 320113.4 177506.8, 320116.3 177500.8, 320119.7 177502.4, 320112.85 177516.9)))",Topography_TopographicArea.80798254,80798254,osgb1000027288089,10021,2,11/7/2001,Buildings,1,87.473752,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.9,18.2,21.2,9.3,12.3,99.0,44.91019417,87.47374999,12.69937140176838
50,"MULTIPOLYGON (((320119.7 177502.4, 320122.8 177503.85, 320119.9 177510, 320122.15 177511.05, 320122.55 177512.5, 320119.05 177519.85, 320112.85 177516.9, 320119.7 177502.4)))",Topography_TopographicArea.80798255,80798255,osgb1000027288090,10021,2,11/7/2001,Buildings,1,86.438752,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.6,17.9,21.2,9.3,12.6,99.0,45.25233492,86.43875,17.545929271461745
51,"MULTIPOLYGON (((320132.4 177498.7, 320132.3 177500, 320130.8 177519.45, 320124.1 177518.95, 320124.95 177508, 320127.55 177508.2, 320128.1 177500, 320128.15 177498.35, 320132.4 177498.7)))",Topography_TopographicArea.80798256,80798256,osgb1000027288091,10021,5,2/6/2008,Buildings,1,114.703752,1/26/1989,New,2,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,8.6,12.9,19.5,4.3,10.9,99.0,55.25441768,114.70375,28.521213753949645
52,"MULTIPOLYGON (((320134.05 177498.8, 320134 177500, 320133.962 177501.168, 320134.894 177501.207, 320136.378 177501.269, 320136.3 177503.15, 320135.7 177511.05, 320137.8 177511.2, 320137.05 177519.9, 320130.8 177519.45, 320132.3 177500, 320132.4 177498.7, 320134.05 177498.8)))",Topography_TopographicArea.80798257,80798257,osgb1000027288092,10021,6,12/6/2016,Buildings,1,100.289341,12/2/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,6.0,9/18/2023,8.5,16.4,20.8,7.9,12.3,99.0,54.161558,100.289341,35.20347190262586
53,"MULTIPOLYGON (((320144.1 177499.8, 320144.1 177500, 320144.05 177504, 320142.65 177520.35, 320137.05 177519.9, 320137.8 177511.2, 320139.8 177511.35, 320140.4 177503.7, 320142.305 177503.857, 320142.65 177499.667, 320143.774 177499.77, 320144.1 177499.8)))",Topography_TopographicArea.80798258,80798258,osgb1000027288093,10021,3,12/6/2016,Buildings,1,83.698064,12/2/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,8.5,16.6,21.0,8.1,12.5,99.0,52.21129629,83.6980635,41.44761071520053
54,"MULTIPOLYGON (((320142.65 177520.35, 320144.05 177504, 320146.1 177504.15, 320148.35 177504.3, 320147.75 177512.05, 320149.9 177512.25, 320149.25 177520.85, 320142.65 177520.35)))",Topography_TopographicArea.80798259,80798259,osgb1000027288094,10021,2,11/7/2001,Buildings,1,90.595012,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.3,15.8,19.6,7.5,11.3,99.0,45.89621897,90.59499999,47.04753802274813
55,"MULTIPOLYGON (((320054.5 177526.1, 320048.25 177527.05, 320047.05 177519.35, 320049.85 177518.9, 320048.55 177510.1, 320052 177509.6, 320054.5 177526.1)))",Topography_TopographicArea.80798278,80798278,osgb1000027288113,10021,2,11/7/2001,Buildings,1,80.626252,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.1,16.9,18.9,8.8,10.8,99.0,46.02053079,80.62625001,41.535012146384396
56,"MULTIPOLYGON (((320059.2 177517.7, 320060.3 177525.25, 320054.5 177526.1, 320052 177509.6, 320055.55 177509.1, 320056.9 177518.05, 320059.2 177517.7)))",Topography_TopographicArea.80798279,80798279,osgb1000027288114,10021,2,11/7/2001,Buildings,1,77.286252,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.1,16.8,19.3,8.7,11.2,99.0,45.14274392,77.28625,35.673063142951705
57,"MULTIPOLYGON (((320066.2 177524.35, 320060.3 177525.25, 320059.2 177517.7, 320061.75 177517.35, 320059.75 177504, 320062.9 177503.55, 320066.2 177524.35)))",Topography_TopographicArea.80798280,80798280,osgb1000027288115,10021,2,11/7/2001,Buildings,1,88.6775,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.2,15.1,18.2,6.9,10.0,99.0,53.91298242,88.6775,29.705000151481716
58,"MULTIPOLYGON (((320072.4 177523.4, 320066.2 177524.35, 320062.9 177503.55, 320066.35 177503.05, 320068.35 177516.35, 320071.2 177515.9, 320072.4 177523.4)))",Topography_TopographicArea.80798281,80798281,osgb1000027288116,10021,2,11/7/2001,Buildings,1,93.738748,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.2,15.5,18.6,7.3,10.4,99.0,54.74879181,93.73874999,23.432986023958
59,"MULTIPOLYGON (((320071.2 177515.9, 320069.95 177507.45, 320073.6 177506.9, 320074.8 177513.85, 320076 177515.25, 320079.65 177514.7, 320080 177516.9, 320080.7 177516.9, 320081.5 177522.05, 320072.4 177523.4, 320071.2 177515.9)))",Topography_TopographicArea.80798282,80798282,osgb1000027288117,10021,2,11/7/2001,Buildings,1,101.273752,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.2,15.4,18.8,7.2,10.6,99.0,49.75553021,101.27375,14.233770898817854
60,"MULTIPOLYGON (((320067.8 177556.35, 320069.8 177565.25, 320069.65 177565.3, 320070.3 177568.1, 320067.1 177568.85, 320067.3 177569.7, 320063 177570.7, 320060.15 177558.05, 320067.8 177556.35)))",Topography_TopographicArea.80798295,80798295,osgb1000027288136,10021,2,11/7/2001,Buildings,1,97.85,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,7.8,13.2,18.9,5.4,11.1,99.0,41.53288453,97.84999999,45.66461906116402
61,"MULTIPOLYGON (((320077.095 177563.577, 320074.9 177564.1, 320069.8 177565.25, 320067.8 177556.35, 320075.1 177554.7, 320077.095 177563.577)))",Topography_TopographicArea.80798296,80798296,osgb1000027288137,10021,3,2/28/2017,Buildings,1,68.2542,2/17/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,7.8,14.4,19.0,6.6,11.2,99.0,33.18901294,68.2542,40.19706001689519
62,"MULTIPOLYGON (((320079.85 177564.2, 320081.95 177563.85, 320082.25 177563.8, 320082.45 177565, 320083.15 177569.6, 320080.8 177569.95, 320080.7 177569.25, 320079.85 177564.2)))",Topography_TopographicArea.80798297,80798297,osgb1000027288139,10021,2,11/7/2001,Buildings,1,14.0575,1/26/1989,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/18/2023,8.0,8.4,10.3,0.4,2.3,99.0,16.50667627,14.0575,45.67064959029002
63,"MULTIPOLYGON (((320086.663 177564.313, 320085.046 177564.577, 320082.45 177565, 320082.25 177563.8, 320081.95 177563.85, 320080.4 177553.95, 320088.15 177552.75, 320089.4 177561.6, 320086.263 177562.063, 320086.269 177562.094, 320086.663 177564.313)))",Topography_TopographicArea.80798298,80798298,osgb1000027288140,10021,3,2/28/2017,Buildings,1,79.480526,2/17/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,7.8,13.6,17.9,5.8,10.1,99.0,38.0464007,79.4805265,33.465472266198404
64,"MULTIPOLYGON (((320097.5 177562.7, 320089.742 177563.964, 320089.54 177562.58, 320089.4 177561.6, 320088.15 177552.75, 320095.7 177551.55, 320097.5 177562.7)))",Topography_TopographicArea.80798299,80798299,osgb1000027288141,10021,3,2/28/2017,Buildings,1,87.71445,2/17/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,7.9,13.2,17.9,5.3,10.0,99.0,38.12587693,87.71444999,31.425149705280166
65,"MULTIPOLYGON (((320089.35 177460.5, 320090.05 177461.4, 320087.7 177463.25, 320089 177464.95, 320083.3 177469.35, 320084.7 177471.15, 320078.55 177476.1, 320075.1 177471.7, 320089.35 177460.5)))",Topography_TopographicArea.80800359,80800359,osgb1000027290440,10021,3,2/6/2008,Buildings,1,70.6975,2/12/1988,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,9.9,15.1,18.8,5.2,8.9,99.0,47.36267764,70.69750001,47.21234408499518
66,"MULTIPOLYGON (((320084.7 177471.15, 320086.1 177472.85, 320091.8 177468.4, 320092.45 177469.25, 320094.7 177467.55, 320095.9 177469.15, 320081.9 177480.45, 320078.55 177476.1, 320084.7 177471.15)))",Topography_TopographicArea.80800360,80800360,osgb1000027290442,10021,3,2/6/2008,Buildings,1,72.608748,2/12/1988,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,10.0,14.6,18.7,4.6,8.7,99.0,46.70014284,72.60875,41.97472851607875
67,"MULTIPOLYGON (((320095.9 177469.15, 320098.15 177472, 320090.2 177478.2, 320091.75 177480.25, 320085.2 177485.35, 320082.4 177481.75, 320082.75 177481.5, 320081.9 177480.45, 320095.9 177469.15)))",Topography_TopographicArea.80800363,80800363,osgb1000027290445,10021,3,2/6/2008,Buildings,1,84.792504,2/12/1988,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,9.9,15.6,18.7,5.7,8.8,99.0,48.91741121,84.7925,36.29770011997194
68,"MULTIPOLYGON (((320097.45 177486.3, 320090.5 177491.75, 320086.95 177487.35, 320094.05 177481.75, 320095.3 177483.35, 320101.2 177478.6, 320103.5 177481.55, 320099.356 177484.804, 320097.45 177486.3)))",Topography_TopographicArea.80800364,80800364,osgb1000027290446,10021,4,12/6/2016,Buildings,1,78.955,12/2/2016,Restructured,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,9.6,16.7,19.5,7.1,9.9,99.0,44.56565086,78.95635001,28.830213908329377
69,"MULTIPOLYGON (((320094 177495.95, 320090.5 177491.75, 320097.45 177486.3, 320099.356 177484.804, 320099.612 177485.101, 320100.07 177485.632, 320098.237 177487.213, 320098.7 177487.75, 320104.6 177482.9, 320105.895 177481.84, 320106.645 177482.756, 320107.248 177483.492, 320108.65 177482.35, 320109.45 177481.728, 320110.057 177482.507, 320110.498 177483.073, 320109.7 177483.7, 320094 177495.95)))",Topography_TopographicArea.80800365,80800365,osgb1000027290447,10021,5,12/6/2016,Buildings,1,90.3708,12/2/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,9.5,14.3,19.0,4.8,9.5,99.0,57.84680845,90.37079948,24.228087708266333
70,"MULTIPOLYGON (((320111.697 177484.612, 320108.2 177487.35, 320109.4 177488.8, 320103.25 177493.65, 320104.15 177494.8, 320097.26 177499.96, 320094 177495.95, 320109.7 177483.7, 320110.498 177483.073, 320111.697 177484.612)))",Topography_TopographicArea.80800366,80800366,osgb1000027290448,10021,6,8/29/2019,Buildings,1,84.176222,8/29/2019,Modified,4,Building,1,null,0,Manmade,50,null,34,6.0,9/18/2023,9.3,14.4,18.8,5.1,9.5,99.0,52.27148525,84.17622252,20.232965032351295
71,"MULTIPOLYGON (((320120.85 177480.25, 320121.65 177481.3, 320116.074 177485.596, 320112.624 177481.348, 320113.9 177480.3, 320118.2 177476.8, 320120.85 177480.25)))",Topography_TopographicArea.80800367,80800367,osgb1000027290449,10021,4,8/29/2019,Buildings,1,39.676774,8/29/2019,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,9.4,11.6,12.9,2.2,3.5,99.0,25.37736515,39.676774,40.14117190617957
